species,feature,domain,test_family,structure_model,tested_region,control_region,n_feature_intervals_merged,tested_length,control_length,covered_test,covered_control,free_test,free_control,coverage_test,coverage_control,RR,OR,OR_CI95_low,OR_CI95_high,fisher_p_two_sided,observed_log_RR_stat,null_RR_median,null_RR_q025,null_RR_q975,perm_p_two_sided,perm_p_enrichment,perm_p_depletion,effect_direction,fdr_family,FDR_BH,result
D.melanogaster,DSE,ECM,ECM_INDIVIDUAL_VS_NON,,Ras85D_EBC_MEL_ECM_0014,NON_ECM,7,30,459,0,26,30,433,0.0,0.0566448801742919,0.0,0.2681719764924219,0.0159546906080873,4.5075276445284524,0.3927403002150758,-1.2730526285541277,0.4239631336405529,0.2150537634408602,11.347248576850095,0.3460653934606539,0.8529147085291471,0.1732826717328267,DEPLETED,D.melanogaster|ECM_INDIVIDUAL_VS_NON|DSE,0.3760873912608739,NOT_SIGNIFICANT
D.melanogaster,DSE,ECM,ECM_INDIVIDUAL_VS_NON,,Ras85D_EBC_MEL_ECM_0004,NON_ECM,7,30,459,0,26,30,433,0.0,0.0566448801742919,0.0,0.2681719764924219,0.0159546906080873,4.5075276445284524,0.3927403002150758,-1.2730526285541277,0.4239631336405529,0.2150537634408602,11.449359959037343,0.3466653334666533,0.8508149185081492,0.1754824517548245,DEPLETED,D.melanogaster|ECM_INDIVIDUAL_VS_NON|DSE,0.3760873912608739,NOT_SIGNIFICANT
D.melanogaster,DSE,ECM,ECM_INDIVIDUAL_VS_NON,,Ras85D_EBC_MEL_ECM_0013,NON_ECM,7,29,459,0,26,29,433,0.0,0.0566448801742919,0.0,0.2772625519667412,0.0164830547138355,4.663851698470843,0.3897355987749463,-1.2402628057311365,0.438095238095238,0.2222222222222222,11.725490196078432,0.3466653334666533,0.8539146085391461,0.1723827617238276,DEPLETED,D.melanogaster|ECM_INDIVIDUAL_VS_NON|DSE,0.3760873912608739,NOT_SIGNIFICANT
D.melanogaster,DSE,ECM,ECM_INDIVIDUAL_VS_NON,,Ras85D_EBC_MEL_ECM_0007,NON_ECM,7,29,459,0,26,29,433,0.0,0.0566448801742919,0.0,0.2772625519667412,0.0164830547138355,4.663851698470843,0.3897355987749463,-1.2402628057311365,0.4144144144144144,0.2222222222222222,11.725490196078432,0.3484651534846515,0.8507149285071492,0.1753824617538246,DEPLETED,D.melanogaster|ECM_INDIVIDUAL_VS_NON|DSE,0.3760873912608739,NOT_SIGNIFICANT
D.melanogaster,DSE,ECM,ECM_INDIVIDUAL_VS_NON,,Ras85D_EBC_MEL_ECM_0012,NON_ECM,7,30,459,0,26,30,433,0.0,0.0566448801742919,0.0,0.2681719764924219,0.0159546906080873,4.5075276445284524,0.3927403002150758,-1.2730526285541277,0.4239631336405529,0.2150537634408602,11.714770797962649,0.348965103489651,0.8517148285171483,0.1742825717428257,DEPLETED,D.melanogaster|ECM_INDIVIDUAL_VS_NON|DSE,0.3760873912608739,NOT_SIGNIFICANT
D.melanogaster,DSE,ECM,ECM_INDIVIDUAL_VS_NON,,Ras85D_EBC_MEL_ECM_0010,NON_ECM,7,30,459,0,26,30,433,0.0,0.0566448801742919,0.0,0.2681719764924219,0.0159546906080873,4.5075276445284524,0.3927403002150758,-1.2730526285541277,0.4239631336405529,0.2150537634408602,12.555831265508685,0.3500649935006499,0.8515148485151485,0.1733826617338266,DEPLETED,D.melanogaster|ECM_INDIVIDUAL_VS_NON|DSE,0.3760873912608739,NOT_SIGNIFICANT
D.melanogaster,DSE,ECM,ECM_INDIVIDUAL_VS_NON,,Ras85D_EBC_MEL_ECM_0011,NON_ECM,7,30,459,0,26,30,433,0.0,0.0566448801742919,0.0,0.2681719764924219,0.0159546906080873,4.5075276445284524,0.3927403002150758,-1.2730526285541277,0.4239631336405529,0.2150537634408602,11.541218637992827,0.3502649735026497,0.8541145885411459,0.1727827217278272,DEPLETED,D.melanogaster|ECM_INDIVIDUAL_VS_NON|DSE,0.3760873912608739,NOT_SIGNIFICANT
D.melanogaster,DSE,ECM,ECM_INDIVIDUAL_VS_NON,,Ras85D_EBC_MEL_ECM_0005,NON_ECM,7,29,459,0,26,29,433,0.0,0.0566448801742919,0.0,0.2772625519667412,0.0164830547138355,4.663851698470843,0.3897355987749463,-1.2402628057311365,0.4144144144144144,0.2222222222222222,11.72806722689072,0.3511648835116488,0.8514148585141486,0.1750824917508249,DEPLETED,D.melanogaster|ECM_INDIVIDUAL_VS_NON|DSE,0.3760873912608739,NOT_SIGNIFICANT
D.melanogaster,DSE,ECM,ECM_INDIVIDUAL_VS_NON,,Ras85D_EBC_MEL_ECM_0008,NON_ECM,7,29,459,0,26,29,433,0.0,0.0566448801742919,0.0,0.2772625519667412,0.0164830547138355,4.663851698470843,0.3897355987749463,-1.2402628057311365,0.438095238095238,0.2222222222222222,12.105263157894736,0.3535646435356464,0.8542145785421458,0.1715828417158284,DEPLETED,D.melanogaster|ECM_INDIVIDUAL_VS_NON|DSE,0.3760873912608739,NOT_SIGNIFICANT
D.melanogaster,DSE,ECM,ECM_INDIVIDUAL_VS_NON,,Ras85D_EBC_MEL_ECM_0006,NON_ECM,7,30,459,0,26,30,433,0.0,0.0566448801742919,0.0,0.2681719764924219,0.0159546906080873,4.5075276445284524,0.3927403002150758,-1.2730526285541277,0.4010462074978204,0.2150537634408602,11.714770797962649,0.353964603539646,0.8495150484951505,0.1784821517848215,DEPLETED,D.melanogaster|ECM_INDIVIDUAL_VS_NON|DSE,0.3760873912608739,NOT_SIGNIFICANT
D.melanogaster,DSE,ECM,ECM_INDIVIDUAL_VS_NON,,Ras85D_EBC_MEL_ECM_0001,NON_ECM,7,30,459,4,26,26,433,0.1333333333333333,0.0566448801742919,2.353846153846154,2.562130177514793,0.832114475813673,7.888951865803029,0.1027203888902026,0.924171948782092,0.4010462074978204,0.2150537634408602,11.714770797962649,0.6537346265373463,0.1902809719028097,0.8103189681031897,ENRICHED,D.melanogaster|ECM_INDIVIDUAL_VS_NON|DSE,0.6537346265373463,NOT_SIGNIFICANT
D.melanogaster,MIRNA_ALL,ECM,ECM_INDIVIDUAL_VS_NON,,Ras85D_EBC_MEL_ECM_0005,NON_ECM,39,29,459,0,220,29,239,0.0,0.4793028322440087,0.0,0.0184096237365002,0.0011181149398521,0.3031121703501552,1.5031924674670776e-08,-3.3590157676258605,0.9489685124864276,0.0380479735318445,2.8514619883040937,0.0065993400659934,0.9942005799420058,0.0065993400659934,DEPLETED,D.melanogaster|ECM_INDIVIDUAL_VS_NON|MIRNA_ALL,0.0671432856714328,NOT_SIGNIFICANT
D.melanogaster,MIRNA_ALL,ECM,ECM_INDIVIDUAL_VS_NON,,Ras85D_EBC_MEL_ECM_0001,NON_ECM,39,30,459,0,220,30,239,0.0,0.4793028322440087,0.0,0.0178060295156313,0.0010822800365238,0.2929506933620199,8.083417351825237e-09,-3.391805590448852,0.7317413769026672,0.0359290791220807,2.5936344720524365,0.0078992100789921,0.993000699930007,0.0078992100789921,DEPLETED,D.melanogaster|ECM_INDIVIDUAL_VS_NON|MIRNA_ALL,0.0671432856714328,NOT_SIGNIFICANT
D.melanogaster,MIRNA_ALL,ECM,ECM_INDIVIDUAL_VS_NON,,Ras85D_EBC_MEL_ECM_0009,NON_ECM,39,30,459,3,220,27,239,0.1,0.4793028322440087,0.2086363636363636,0.1207070707070707,0.0361101259271685,0.4034933843229674,3.351016166491584e-05,-1.4458954413935383,0.9414287106519832,0.0371897485649607,2.841455044612217,0.2156784321567843,0.7851214878512148,0.2153784621537846,DEPLETED,D.melanogaster|ECM_INDIVIDUAL_VS_NON|MIRNA_ALL,0.9797020297970204,NOT_SIGNIFICANT
D.melanogaster,MIRNA_ALL,ECM,ECM_INDIVIDUAL_VS_NON,,Ras85D_EBC_MEL_ECM_0013,NON_ECM,39,29,459,7,220,22,239,0.2413793103448276,0.4793028322440087,0.5036050156739812,0.3456611570247934,0.1448108130787968,0.825087802046278,0.0128723232411919,-0.6509655665236507,0.9448842834642368,0.0384294068504594,2.8786717752234985,0.4576542345765423,0.7094290570942906,0.2911708829117088,DEPLETED,D.melanogaster|ECM_INDIVIDUAL_VS_NON|MIRNA_ALL,0.9797020297970204,NOT_SIGNIFICANT
D.melanogaster,MIRNA_ALL,ECM,ECM_INDIVIDUAL_VS_NON,,Ras85D_EBC_MEL_ECM_0007,NON_ECM,39,29,459,25,220,4,239,0.8620689655172413,0.4793028322440087,1.7985893416927898,6.789772727272728,2.3260156511800165,19.81973494659372,6.547933378970233e-05,0.572809865098465,0.9554896142433232,0.0380479735318445,2.8856088560885604,0.4976502349765023,0.1999800019998,0.8001199880011999,ENRICHED,D.melanogaster|ECM_INDIVIDUAL_VS_NON|MIRNA_ALL,0.9797020297970204,NOT_SIGNIFICANT
D.melanogaster,MIRNA_ALL,ECM,ECM_INDIVIDUAL_VS_NON,,Ras85D_EBC_MEL_ECM_0006,NON_ECM,39,30,459,8,220,22,239,0.2666666666666666,0.4793028322440087,0.5563636363636364,0.3950413223140496,0.1723142027681271,0.9056574781919178,0.0244034420887969,-0.5585922463926356,0.962237146317296,0.0366387893269613,2.8918891064619188,0.5181481851814819,0.6958304169583042,0.3043695630436956,DEPLETED,D.melanogaster|ECM_INDIVIDUAL_VS_NON|MIRNA_ALL,0.9797020297970204,NOT_SIGNIFICANT
D.melanogaster,MIRNA_ALL,ECM,ECM_INDIVIDUAL_VS_NON,,Ras85D_EBC_MEL_ECM_0016,NON_ECM,39,30,459,24,220,6,239,0.8,0.4793028322440087,1.6690909090909092,4.345454545454546,1.7436248649982824,10.82972351775344,0.0005991296594592,0.5000147076617749,0.955995301346345,0.0371897485649607,2.855398392184797,0.56994300569943,0.2428757124287571,0.7587241275872413,ENRICHED,D.melanogaster|ECM_INDIVIDUAL_VS_NON|MIRNA_ALL,0.9797020297970204,NOT_SIGNIFICANT
D.melanogaster,MIRNA_ALL,ECM,ECM_INDIVIDUAL_VS_NON,,Ras85D_EBC_MEL_ECM_0015,NON_ECM,39,30,459,23,220,7,239,0.7666666666666667,0.4793028322440087,1.5995454545454546,3.5694805194805195,1.5019486411851568,8.483107098054369,0.0023562889797849,0.458342011261207,0.9414287106519832,0.0371897485649607,2.792524699440542,0.5933406659334066,0.2514748525147485,0.7487251274872513,ENRICHED,D.melanogaster|ECM_INDIVIDUAL_VS_NON|MIRNA_ALL,0.9797020297970204,NOT_SIGNIFICANT
D.melanogaster,MIRNA_ALL,ECM,ECM_INDIVIDUAL_VS_NON,,Ras85D_EBC_MEL_ECM_0008,NON_ECM,39,29,459,22,220,7,239,0.7586206896551724,0.4793028322440087,1.5827586206896551,3.414285714285714,1.4303761944926054,8.149846861028541,0.0037818270134996,0.447646722144459,0.942826321467098,0.0384294068504594,2.8057197083208463,0.6064393560643936,0.2582741725827417,0.7425257474252575,ENRICHED,D.melanogaster|ECM_INDIVIDUAL_VS_NON|MIRNA_ALL,0.9797020297970204,NOT_SIGNIFICANT
D.melanogaster,MIRNA_ALL,ECM,ECM_INDIVIDUAL_VS_NON,,Ras85D_EBC_MEL_ECM_0017,NON_ECM,39,30,459,10,220,20,239,0.3333333333333333,0.4793028322440087,0.6954545454545454,0.5431818181818182,0.2487784888953834,1.1859807048164002,0.1341243666381916,-0.3472831527254286,0.9529446581828944,0.0368206195469462,2.817510182636172,0.7017298270172982,0.6151384861513849,0.3871612838716128,DEPLETED,D.melanogaster|ECM_INDIVIDUAL_VS_NON|MIRNA_ALL,0.9797020297970204,NOT_SIGNIFICANT
D.melanogaster,MIRNA_ALL,ECM,ECM_INDIVIDUAL_VS_NON,,Ras85D_EBC_MEL_ECM_0012,NON_ECM,39,30,459,20,220,10,239,0.6666666666666666,0.4793028322440087,1.3909090909090909,2.172727272727273,0.9951139555815336,4.743922819265601,0.0587802928429519,0.3217664762554562,0.9408112183847316,0.0371897485649607,2.8198171038086626,0.7275272472752725,0.3268673132686731,0.6733326667333267,ENRICHED,D.melanogaster|ECM_INDIVIDUAL_VS_NON|MIRNA_ALL,0.9797020297970204,NOT_SIGNIFICANT
D.melanogaster,MIRNA_ALL,ECM,ECM_INDIVIDUAL_VS_NON,,Ras85D_EBC_MEL_ECM_0004,NON_ECM,39,30,459,11,220,19,239,0.3666666666666666,0.4793028322440087,0.7649999999999999,0.6289473684210526,0.2927210048140761,1.3513713937099234,0.2611348762274193,-0.2563113745197018,0.9665059943146704,0.0373771024620134,2.8704389212057118,0.7772222777722227,0.5858414158584142,0.4143585641435856,DEPLETED,D.melanogaster|ECM_INDIVIDUAL_VS_NON|MIRNA_ALL,0.9797020297970204,NOT_SIGNIFICANT
D.melanogaster,MIRNA_ALL,ECM,ECM_INDIVIDUAL_VS_NON,,Ras85D_EBC_MEL_ECM_0003,NON_ECM,39,29,459,11,220,18,239,0.3793103448275862,0.4793028322440087,0.7913793103448276,0.6638888888888889,0.3067333405107703,1.4369108231149317,0.3407947384817352,-0.223521551696711,0.9473684210526316,0.0384294068504594,2.818276220145379,0.8202179782021798,0.5620437956204379,0.4382561743825617,DEPLETED,D.melanogaster|ECM_INDIVIDUAL_VS_NON|MIRNA_ALL,0.9797020297970204,NOT_SIGNIFICANT
D.melanogaster,MIRNA_ALL,ECM,ECM_INDIVIDUAL_VS_NON,,Ras85D_EBC_MEL_ECM_0002,NON_ECM,39,30,459,13,220,17,239,0.4333333333333333,0.4793028322440087,0.9040909090909092,0.8307486631016042,0.3943863087006032,1.749917088955089,0.7075560846877176,-0.0959687244445225,0.970756707868556,0.0375663536137198,2.8517389933802666,0.9188081191880813,0.5269473052694731,0.4746525347465253,DEPLETED,D.melanogaster|ECM_INDIVIDUAL_VS_NON|MIRNA_ALL,0.9797020297970204,NOT_SIGNIFICANT
D.melanogaster,MIRNA_ALL,ECM,ECM_INDIVIDUAL_VS_NON,,Ras85D_EBC_MEL_ECM_0011,NON_ECM,39,30,459,16,220,14,239,0.5333333333333333,0.4793028322440087,1.1127272727272728,1.2415584415584415,0.5921905789868135,2.6029920409107867,0.5780680684123195,0.1047019710176286,0.9454025556250558,0.0375663536137198,2.8045671211617336,0.919008099190081,0.4382561743825617,0.5618438156184381,ENRICHED,D.melanogaster|ECM_INDIVIDUAL_VS_NON|MIRNA_ALL,0.9797020297970204,NOT_SIGNIFICANT
D.melanogaster,MIRNA_ALL,ECM,ECM_INDIVIDUAL_VS_NON,,Ras85D_EBC_MEL_ECM_0014,NON_ECM,39,30,459,13,220,17,239,0.4333333333333333,0.4793028322440087,0.9040909090909092,0.8307486631016042,0.3943863087006032,1.749917088955089,0.7075560846877176,-0.0959687244445225,0.9618091683426552,0.0373771024620134,2.819896027118244,0.9234076592340766,0.5218478152184781,0.4794520547945205,DEPLETED,D.melanogaster|ECM_INDIVIDUAL_VS_NON|MIRNA_ALL,0.9797020297970204,NOT_SIGNIFICANT
D.melanogaster,MIRNA_ALL,ECM,ECM_INDIVIDUAL_VS_NON,,Ras85D_EBC_MEL_ECM_0010,NON_ECM,39,30,459,14,220,16,239,0.4666666666666667,0.4793028322440087,0.9736363636363636,0.9505681818181818,0.4533959120367791,1.9929157813223213,1.0,-0.0245097604623776,0.9635525764558022,0.0371897485649607,2.8517389933802666,0.9797020297970204,0.4951504849515049,0.5049495050494951,DEPLETED,D.melanogaster|ECM_INDIVIDUAL_VS_NON|MIRNA_ALL,0.9797020297970204,NOT_SIGNIFICANT
D.melanogaster,MIRNA_CONSERVED,ECM,ECM_INDIVIDUAL_VS_NON,,Ras85D_EBC_MEL_ECM_0012,NON_ECM,6,30,459,8,7,22,452,0.2666666666666666,0.0152505446623093,17.485714285714284,23.48051948051948,7.8084707036010625,70.60726946453077,3.675128480160518e-07,2.8224024279520004,0.4010462074978204,0.203269995581087,14.838709677419352,0.012998700129987,0.012998700129987,0.9886011398860114,ENRICHED,D.melanogaster|ECM_INDIVIDUAL_VS_NON|MIRNA_CONSERVED,0.0871162883711628,NOT_SIGNIFICANT
D.melanogaster,MIRNA_CONSERVED,ECM,ECM_INDIVIDUAL_VS_NON,,Ras85D_EBC_MEL_ECM_0003,NON_ECM,6,29,459,7,7,22,452,0.2413793103448276,0.0152505446623093,15.827586206896552,20.545454545454547,6.625672774286355,63.709108019570856,3.210263406730873e-06,2.730029107820985,0.4144144144144144,0.2100456621004566,13.529411764705884,0.0186981301869813,0.0186981301869813,0.9875012498750124,ENRICHED,D.melanogaster|ECM_INDIVIDUAL_VS_NON|MIRNA_CONSERVED,0.0871162883711628,NOT_SIGNIFICANT
D.melanogaster,MIRNA_CONSERVED,ECM,ECM_INDIVIDUAL_VS_NON,,Ras85D_EBC_MEL_ECM_0015,NON_ECM,6,30,459,7,7,23,452,0.2333333333333333,0.0152505446623093,15.3,19.65217391304348,6.358925806576819,60.73477679344284,4.0754483593832085e-06,2.6972392849979947,0.4010462074978204,0.203269995581087,14.838709677419352,0.0195980401959804,0.0195980401959804,0.9875012498750124,ENRICHED,D.melanogaster|ECM_INDIVIDUAL_VS_NON|MIRNA_CONSERVED,0.0871162883711628,NOT_SIGNIFICANT
D.melanogaster,MIRNA_CONSERVED,ECM,ECM_INDIVIDUAL_VS_NON,,Ras85D_EBC_MEL_ECM_0016,NON_ECM,6,30,459,7,7,23,452,0.2333333333333333,0.0152505446623093,15.3,19.65217391304348,6.358925806576819,60.73477679344284,4.0754483593832085e-06,2.6972392849979947,0.4010462074978204,0.203269995581087,14.838709677419352,0.0204979502049795,0.0204979502049795,0.9857014298570144,ENRICHED,D.melanogaster|ECM_INDIVIDUAL_VS_NON|MIRNA_CONSERVED,0.0871162883711628,NOT_SIGNIFICANT
D.melanogaster,MIRNA_CONSERVED,ECM,ECM_INDIVIDUAL_VS_NON,,Ras85D_EBC_MEL_ECM_0007,NON_ECM,6,29,459,6,7,23,452,0.2068965517241379,0.0152505446623093,13.566502463054189,16.84472049689441,5.237686099101882,54.17365669682824,3.3429937824373194e-05,2.586928264180312,0.4144144144144144,0.2100456621004566,13.529411764705884,0.0274972502749725,0.0274972502749725,0.9727027297270272,ENRICHED,D.melanogaster|ECM_INDIVIDUAL_VS_NON|MIRNA_CONSERVED,0.0934906509349065,NOT_SIGNIFICANT
D.melanogaster,MIRNA_CONSERVED,ECM,ECM_INDIVIDUAL_VS_NON,,Ras85D_EBC_MEL_ECM_0006,NON_ECM,6,30,459,1,7,29,452,0.0333333333333333,0.0152505446623093,2.185714285714285,2.226600985221675,0.2649471702315809,18.71222833992429,0.3996729511051365,1.087801372563894,0.380479735318445,0.203269995581087,14.838709677419352,0.5755424457554245,0.1843815618438156,0.8194180581941806,ENRICHED,D.melanogaster|ECM_INDIVIDUAL_VS_NON|MIRNA_CONSERVED,1.0,NOT_SIGNIFICANT
D.melanogaster,MIRNA_CONSERVED,ECM,ECM_INDIVIDUAL_VS_NON,,Ras85D_EBC_MEL_ECM_0005,NON_ECM,6,29,459,0,7,29,452,0.0,0.0152505446623093,0.0,1.0225988700564972,0.0570092653702896,18.342780638352096,1.0,0.0219789067187751,0.3931623931623931,0.2100456621004566,15.33333333333333,0.9996000399960004,0.233976602339766,0.78992100789921,DEPLETED,D.melanogaster|ECM_INDIVIDUAL_VS_NON|MIRNA_CONSERVED,1.0,NOT_SIGNIFICANT
D.melanogaster,MIRNA_CONSERVED,ECM,ECM_INDIVIDUAL_VS_NON,,Ras85D_EBC_MEL_ECM_0008,NON_ECM,6,29,459,0,7,29,452,0.0,0.0152505446623093,0.0,1.0225988700564972,0.0570092653702896,18.342780638352096,1.0,0.0219789067187751,0.4144144144144144,0.2100456621004566,13.529411764705884,0.9998000199980002,0.2378762123787621,0.7883211678832117,DEPLETED,D.melanogaster|ECM_INDIVIDUAL_VS_NON|MIRNA_CONSERVED,1.0,NOT_SIGNIFICANT
D.melanogaster,MIRNA_CONSERVED,ECM,ECM_INDIVIDUAL_VS_NON,,Ras85D_EBC_MEL_ECM_0013,NON_ECM,6,29,459,0,7,29,452,0.0,0.0152505446623093,0.0,1.0225988700564972,0.0570092653702896,18.342780638352096,1.0,0.0219789067187751,0.4144144144144144,0.2100456621004566,13.719298245614036,0.9998000199980002,0.2367763223677632,0.789021097890211,DEPLETED,D.melanogaster|ECM_INDIVIDUAL_VS_NON|MIRNA_CONSERVED,1.0,NOT_SIGNIFICANT
D.melanogaster,MIRNA_CONSERVED,ECM,ECM_INDIVIDUAL_VS_NON,,Ras85D_EBC_MEL_ECM_0001,NON_ECM,6,30,459,0,7,30,452,0.0,0.0152505446623093,0.0,0.989071038251366,0.0551809048017443,17.728261655410734,1.0,-0.0108109161042156,0.380479735318445,0.203269995581087,14.838709677419352,1.0,0.2176782321767823,0.8065193480651934,DEPLETED,D.melanogaster|ECM_INDIVIDUAL_VS_NON|MIRNA_CONSERVED,1.0,NOT_SIGNIFICANT
D.melanogaster,MIRNA_CONSERVED,ECM,ECM_INDIVIDUAL_VS_NON,,Ras85D_EBC_MEL_ECM_0002,NON_ECM,6,30,459,0,7,30,452,0.0,0.0152505446623093,0.0,0.989071038251366,0.0551809048017443,17.728261655410734,1.0,-0.0108109161042156,0.4010462074978204,0.203269995581087,14.838709677419352,1.0,0.2374762523747625,0.7881211878812119,DEPLETED,D.melanogaster|ECM_INDIVIDUAL_VS_NON|MIRNA_CONSERVED,1.0,NOT_SIGNIFICANT
D.melanogaster,MIRNA_CONSERVED,ECM,ECM_INDIVIDUAL_VS_NON,,Ras85D_EBC_MEL_ECM_0004,NON_ECM,6,30,459,0,7,30,452,0.0,0.0152505446623093,0.0,0.989071038251366,0.0551809048017443,17.728261655410734,1.0,-0.0108109161042156,0.4010462074978204,0.203269995581087,13.81700096881838,1.0,0.2473752624737526,0.7768223177682232,DEPLETED,D.melanogaster|ECM_INDIVIDUAL_VS_NON|MIRNA_CONSERVED,1.0,NOT_SIGNIFICANT
D.melanogaster,MIRNA_CONSERVED,ECM,ECM_INDIVIDUAL_VS_NON,,Ras85D_EBC_MEL_ECM_0009,NON_ECM,6,30,459,0,7,30,452,0.0,0.0152505446623093,0.0,0.989071038251366,0.0551809048017443,17.728261655410734,1.0,-0.0108109161042156,0.4010462074978204,0.203269995581087,14.838709677419352,1.0,0.2452754724527547,0.779022097790221,DEPLETED,D.melanogaster|ECM_INDIVIDUAL_VS_NON|MIRNA_CONSERVED,1.0,NOT_SIGNIFICANT
D.melanogaster,MIRNA_CONSERVED,ECM,ECM_INDIVIDUAL_VS_NON,,Ras85D_EBC_MEL_ECM_0010,NON_ECM,6,30,459,0,7,30,452,0.0,0.0152505446623093,0.0,0.989071038251366,0.0551809048017443,17.728261655410734,1.0,-0.0108109161042156,0.4010462074978204,0.203269995581087,14.838709677419352,1.0,0.2442755724427557,0.7808219178082192,DEPLETED,D.melanogaster|ECM_INDIVIDUAL_VS_NON|MIRNA_CONSERVED,1.0,NOT_SIGNIFICANT
D.melanogaster,MIRNA_CONSERVED,ECM,ECM_INDIVIDUAL_VS_NON,,Ras85D_EBC_MEL_ECM_0011,NON_ECM,6,30,459,0,7,30,452,0.0,0.0152505446623093,0.0,0.989071038251366,0.0551809048017443,17.728261655410734,1.0,-0.0108109161042156,0.4010462074978204,0.203269995581087,14.838709677419352,1.0,0.24997500249975,0.7755224477552245,DEPLETED,D.melanogaster|ECM_INDIVIDUAL_VS_NON|MIRNA_CONSERVED,1.0,NOT_SIGNIFICANT
D.melanogaster,MIRNA_CONSERVED,ECM,ECM_INDIVIDUAL_VS_NON,,Ras85D_EBC_MEL_ECM_0014,NON_ECM,6,30,459,0,7,30,452,0.0,0.0152505446623093,0.0,0.989071038251366,0.0551809048017443,17.728261655410734,1.0,-0.0108109161042156,0.4010462074978204,0.203269995581087,13.092979127134722,1.0,0.2400759924007599,0.7858214178582141,DEPLETED,D.melanogaster|ECM_INDIVIDUAL_VS_NON|MIRNA_CONSERVED,1.0,NOT_SIGNIFICANT
D.melanogaster,MIRNA_CONSERVED,ECM,ECM_INDIVIDUAL_VS_NON,,Ras85D_EBC_MEL_ECM_0017,NON_ECM,6,30,459,0,7,30,452,0.0,0.0152505446623093,0.0,0.989071038251366,0.0551809048017443,17.728261655410734,1.0,-0.0108109161042156,0.4010462074978204,0.203269995581087,14.838709677419352,1.0,0.2444755524447555,0.7805219478052194,DEPLETED,D.melanogaster|ECM_INDIVIDUAL_VS_NON|MIRNA_CONSERVED,1.0,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,ECM,ECM_INDIVIDUAL_VS_NON,,Ras85D_EBC_MEL_ECM_0005,NON_ECM,37,29,459,0,220,29,239,0.0,0.4793028322440087,0.0,0.0184096237365002,0.0011181149398521,0.3031121703501552,1.5031924674670776e-08,-3.3590157676258605,0.9019607843137254,0.0394173093401885,2.979976442873969,0.0020997900209979,0.9983001699830018,0.0020997900209979,DEPLETED,D.melanogaster|ECM_INDIVIDUAL_VS_NON|MIRNA_WEAK,0.0195480451954804,SIGNIFICANT_DEPLETION
D.melanogaster,MIRNA_WEAK,ECM,ECM_INDIVIDUAL_VS_NON,,Ras85D_EBC_MEL_ECM_0001,NON_ECM,37,30,459,0,220,30,239,0.0,0.4793028322440087,0.0,0.0178060295156313,0.0010822800365238,0.2929506933620199,8.083417351825237e-09,-3.391805590448852,0.7444168734491315,0.0375663536137198,2.59100241821417,0.0022997700229977,0.9982001799820018,0.0022997700229977,DEPLETED,D.melanogaster|ECM_INDIVIDUAL_VS_NON|MIRNA_WEAK,0.0195480451954804,SIGNIFICANT_DEPLETION
D.melanogaster,MIRNA_WEAK,ECM,ECM_INDIVIDUAL_VS_NON,,Ras85D_EBC_MEL_ECM_0009,NON_ECM,37,30,459,3,220,27,239,0.1,0.4793028322440087,0.2086363636363636,0.1207070707070707,0.0361101259271685,0.4034933843229674,3.351016166491584e-05,-1.4458954413935383,0.9421783751771082,0.0381457832324404,2.9477571413055284,0.2274772522747725,0.7735226477352265,0.2265773422657734,DEPLETED,D.melanogaster|ECM_INDIVIDUAL_VS_NON|MIRNA_WEAK,0.9822017798220178,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,ECM,ECM_INDIVIDUAL_VS_NON,,Ras85D_EBC_MEL_ECM_0003,NON_ECM,37,29,459,4,220,25,239,0.1379310344827586,0.4793028322440087,0.2877742946708463,0.1738181818181818,0.0595460006702084,0.5073852146327993,0.0003552673845368,-1.1617911902896414,0.9231654411341642,0.0400348128807658,2.890352423074444,0.271972802719728,0.7401259874012599,0.2600739926007399,DEPLETED,D.melanogaster|ECM_INDIVIDUAL_VS_NON|MIRNA_WEAK,0.9822017798220178,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,ECM,ECM_INDIVIDUAL_VS_NON,,Ras85D_EBC_MEL_ECM_0006,NON_ECM,37,30,459,7,220,23,239,0.2333333333333333,0.4793028322440087,0.4868181818181818,0.3306324110671936,0.1391218968205532,0.7857698446212931,0.0128306560301906,-0.6837553893466415,0.9357744841615808,0.0377575309857998,2.9677419354838706,0.4396560343965603,0.7122287771222878,0.2880711928807119,DEPLETED,D.melanogaster|ECM_INDIVIDUAL_VS_NON|MIRNA_WEAK,0.9822017798220178,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,ECM,ECM_INDIVIDUAL_VS_NON,,Ras85D_EBC_MEL_ECM_0013,NON_ECM,37,29,459,7,220,22,239,0.2413793103448276,0.4793028322440087,0.5036050156739812,0.3456611570247934,0.1448108130787968,0.825087802046278,0.0128723232411919,-0.6509655665236507,0.9307774227902024,0.0396210163652024,2.9467969598262758,0.477952204779522,0.6946305369463054,0.3055694430556944,DEPLETED,D.melanogaster|ECM_INDIVIDUAL_VS_NON|MIRNA_WEAK,0.9822017798220178,NOT_SIGNIFICANT
